,Id,Date,Time,Code,Value,Unit,ImageDate,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8a,BAND_9,BAND_11,BAND_12,geometry
266,MEX02334,2019-02-13,12:00,TURB,8.0,NTU,2019-02-12,2.0,110.0,304.0,102.0,44.0,1.0,1.0,1.0,1.0,1.0,30.0,57.0,POINT (-103.83652 25.27378)
267,MEX03151,2019-02-13,12:00,TURB,1.0,NTU,2019-02-12,1.0,17.0,103.0,52.0,59.0,3.0,1.0,1.0,4.0,2.0,43.0,45.0,POINT (-104.05975 19.91337)
268,MEX03149,2019-02-13,12:00,TURB,1.0,NTU,2019-02-12,,26.0,135.0,60.0,63.0,17.0,12.0,12.0,14.0,3.0,69.0,63.0,POINT (-104.02666 19.94845)
269,MEX03149,2019-02-13,12:00,TURB,1.0,NTU,2019-02-12,37.0,62.0,155.0,74.0,68.0,25.0,31.0,25.0,33.0,6.0,63.0,57.0,POINT (-104.02666 19.94845)
270,MEX02000,2019-02-13,12:00,TURB,7.0,NTU,2019-02-12,662.0,1011.0,1445.0,890.0,708.0,211.0,227.0,178.0,131.0,50.0,39.0,35.0,POINT (-92.57543 18.36755)
271,MEX00899,2019-02-13,12:00,TURB,16.0,NTU,2019-02-14,468.0,741.0,1072.0,734.0,566.0,214.0,232.0,167.0,136.0,29.0,143.0,161.0,POINT (-100.2973 21.1557)
272,MEX00906,2019-02-13,12:00,TURB,8.0,NTU,2019-02-14,308.0,506.0,735.0,424.0,331.0,126.0,126.0,97.0,84.0,186.0,104.0,104.0,POINT (-100.38885 21.36422)
273,MEX00901,2019-02-13,12:00,TURB,16.0,NTU,2019-02-14,495.0,785.0,1124.0,816.0,651.0,279.0,290.0,224.0,184.0,306.0,210.0,216.0,POINT (-100.2941 21.1551)
274,MEX01226,2019-02-13,12:00,TURB,9.0,NTU,2019-02-14,480.0,426.0,515.0,440.0,675.0,726.0,803.0,723.0,773.0,1275.0,722.0,513.0,POINT (-102.2226 17.94775)
275,MEX00905,2019-02-13,12:00,TURB,7.0,NTU,2019-02-14,343.0,569.0,826.0,464.0,357.0,148.0,145.0,105.0,90.0,62.0,82.0,120.0,POINT (-100.384 21.3592)
276,MEX00900,2019-02-13,12:00,TURB,17.0,NTU,2019-02-14,551.0,837.0,1140.0,932.0,854.0,547.0,554.0,531.0,542.0,474.0,727.0,679.0,POINT (-100.2993 21.1571)
277,MEX01257,2019-02-13,12:00,TURB,0.0,NTU,2019-02-14,57.0,100.0,125.0,62.0,60.0,13.0,25.0,3.0,6.0,,35.0,35.0,POINT (-101.85149 18.25658)
278,MEX01259,2019-02-13,12:00,TURB,1.0,NTU,2019-02-14,81.0,133.0,198.0,83.0,80.0,20.0,33.0,21.0,24.0,24.0,42.0,51.0,POINT (-101.911028 18.433722)
279,MEX00904,2019-02-13,12:00,TURB,9.0,NTU,2019-02-14,838.0,728.0,1018.0,775.0,778.0,616.0,617.0,501.0,586.0,2068.0,767.0,771.0,POINT (-100.3773 21.3531)
280,MEX02587,2019-02-14,12:00,TURB,10.0,NTU,2019-02-12,62.0,177.0,420.0,291.0,411.0,84.0,122.0,89.0,58.0,10.0,81.0,74.0,POINT (-92.01282 17.72761000000001)
281,MEX02587,2019-02-14,12:00,TURB,10.0,NTU,2019-02-12,161.0,252.0,468.0,321.0,453.0,153.0,192.0,153.0,124.0,93.0,98.0,71.0,POINT (-92.01282 17.72761000000001)
282,MEX03160,2019-02-14,12:00,TURB,4.0,NTU,2019-02-12,86.0,138.0,276.0,159.0,125.0,28.0,35.0,18.0,11.0,,57.0,68.0,POINT (-104.319576 20.036908)
283,MEX03159,2019-02-14,12:00,TURB,3.0,NTU,2019-02-12,112.0,155.0,280.0,169.0,132.0,42.0,39.0,30.0,12.0,,20.0,28.0,POINT (-104.306474 20.03868)
284,MEX03156,2019-02-14,12:00,TURB,3.0,NTU,2019-02-12,31.0,71.0,192.0,101.0,93.0,2.0,6.0,1.0,2.0,,86.0,66.0,POINT (-104.31423 20.0596)
285,MEX03157,2019-02-14,12:00,TURB,1.0,NTU,2019-02-12,30.0,57.0,122.0,53.0,36.0,2.0,9.0,1.0,2.0,,21.0,29.0,POINT (-104.364992 19.985273)
286,MEX02586,2019-02-14,12:00,TURB,16.0,NTU,2019-02-12,100.0,221.0,501.0,367.0,509.0,129.0,145.0,101.0,45.0,,30.0,30.0,POINT (-92.00019 17.74549)
287,MEX02586,2019-02-14,12:00,TURB,16.0,NTU,2019-02-12,192.0,284.0,535.0,393.0,544.0,186.0,199.0,157.0,104.0,37.0,41.0,31.0,POINT (-92.00019 17.74549)
288,MEX02584,2019-02-14,12:00,TURB,18.0,NTU,2019-02-12,153.0,293.0,524.0,369.0,508.0,178.0,199.0,149.0,102.0,5.0,23.0,11.0,POINT (-92.02444 17.77308)
289,MEX02584,2019-02-14,12:00,TURB,18.0,NTU,2019-02-12,242.0,352.0,556.0,392.0,537.0,208.0,234.0,174.0,128.0,53.0,27.0,13.0,POINT (-92.02444 17.77308)
290,MEX03158,2019-02-14,12:00,TURB,1.0,NTU,2019-02-12,14.0,34.0,108.0,44.0,30.0,1.0,1.0,1.0,1.0,1.0,27.0,41.0,POINT (-104.344536 19.988105)
291,MEX03155,2019-02-14,12:00,TURB,2.0,NTU,2019-02-12,30.0,36.0,106.0,45.0,41.0,6.0,30.0,9.0,8.0,39.0,99.0,97.0,POINT (-104.368538 19.975615)
292,MEX02585,2019-02-14,12:00,TURB,12.0,NTU,2019-02-12,85.0,204.0,426.0,284.0,413.0,133.0,143.0,109.0,71.0,5.0,27.0,30.0,POINT (-92.013717 17.74798999999999)
293,MEX02585,2019-02-14,12:00,TURB,12.0,NTU,2019-02-12,178.0,258.0,464.0,307.0,445.0,166.0,180.0,144.0,104.0,70.0,33.0,35.0,POINT (-92.013717 17.74798999999999)
294,MEX02003,2019-02-14,12:00,TURB,3.0,NTU,2019-02-12,216.0,360.0,565.0,442.0,412.0,138.0,150.0,117.0,86.0,6.0,36.0,23.0,POINT (-92.65871 18.23677600000001)
295,MEX02588,2019-02-14,12:00,TURB,14.0,NTU,2019-02-12,183.0,297.0,596.0,400.0,1060.0,2876.0,3512.0,3626.0,3839.0,3825.0,2218.0,1046.0,POINT (-92.06119 17.7362)
296,MEX01546,2019-02-14,12:00,TURB,2.0,NTU,2019-02-15,125.0,154.0,300.0,199.0,500.0,1460.0,1802.0,1757.0,1947.0,1778.0,983.0,461.0,POINT (-105.20662 21.52829)
297,MEX00479,2019-02-14,12:00,TURB,22.0,NTU,2019-02-12,261.0,295.0,953.0,512.0,1002.0,800.0,864.0,826.0,817.0,578.0,482.0,272.0,POINT (-103.77939 18.91745)
298,MEX00479,2019-02-14,12:00,TURB,22.0,NTU,2019-02-12,295.0,326.0,1088.0,584.0,1054.0,489.0,519.0,429.0,379.0,507.0,215.0,145.0,POINT (-103.77939 18.91745)
299,MEX00478,2019-02-14,12:00,TURB,5.0,NTU,2019-02-12,313.0,348.0,526.0,348.0,326.0,116.0,131.0,106.0,88.0,1.0,100.0,77.0,POINT (-103.7732 18.81111)
300,MEX02589,2019-02-14,12:00,TURB,22.0,NTU,2019-02-12,314.0,527.0,818.0,696.0,767.0,288.0,318.0,237.0,163.0,9.0,47.0,31.0,POINT (-92.03830000000001 17.79768)
301,MEX02589,2019-02-14,12:00,TURB,22.0,NTU,2019-02-12,395.0,573.0,848.0,710.0,793.0,339.0,363.0,286.0,210.0,87.0,60.0,41.0,POINT (-92.03830000000001 17.79768)
302,MEX00908,2019-02-15,12:00,TURB,120.0,NTU,2019-02-14,874.0,1186.0,1596.0,1802.0,1826.0,991.0,961.0,773.0,551.0,137.0,70.0,61.0,POINT (-100.7913 20.8814)
303,MEX01197,2019-02-15,12:00,TURB,18.0,NTU,2019-02-16,357.0,513.0,873.0,683.0,722.0,258.0,268.0,206.0,146.0,42.0,48.0,26.0,POINT (-98.87022 20.68757)
304,MEX00907,2019-02-15,12:00,TURB,2.0,NTU,2019-02-14,875.0,1214.0,1651.0,1874.0,1830.0,971.0,929.0,749.0,530.0,174.0,104.0,82.0,POINT (-100.8223 20.8466)
305,MEX01198,2019-02-15,12:00,TURB,20.0,NTU,2019-02-16,305.0,449.0,791.0,699.0,769.0,324.0,325.0,257.0,177.0,52.0,73.0,63.0,POINT (-98.86408 20.68176)
306,MEX00909,2019-02-15,12:00,TURB,130.0,NTU,2019-02-14,816.0,1125.0,1531.0,1714.0,1779.0,1038.0,1011.0,817.0,620.0,254.0,159.0,114.0,POINT (-100.80187 20.91636)
307,MEX00685,2019-02-17,12:00,TURB,22.0,NTU,2019-02-15,277.0,509.0,921.0,524.0,476.0,106.0,114.0,75.0,49.0,29.0,116.0,124.0,POINT (-104.92955 26.24026)
308,MEX00688,2019-02-17,12:00,TURB,22.0,NTU,2019-02-15,657.0,892.0,1321.0,1026.0,854.0,355.0,348.0,291.0,239.0,306.0,206.0,192.0,POINT (-105.58365 26.44226)
309,MEX00689,2019-02-17,12:00,TURB,22.0,NTU,2019-02-15,608.0,854.0,1283.0,993.0,826.0,299.0,290.0,238.0,182.0,229.0,153.0,155.0,POINT (-105.58257 26.4188)
310,MEX00690,2019-02-17,12:00,TURB,22.0,NTU,2019-02-15,640.0,862.0,1298.0,989.0,846.0,332.0,319.0,273.0,220.0,283.0,207.0,191.0,POINT (-105.59589 26.46471)
311,MEX02201,2019-02-18,12:00,TURB,8.0,NTU,2019-02-16,46.0,75.0,167.0,83.0,161.0,52.0,56.0,23.0,7.0,3.0,51.0,64.0,POINT (-99.2499 19.6234)
312,MEX02248,2019-02-18,12:00,TURB,0.0,NTU,2019-02-16,289.0,409.0,650.0,862.0,1136.0,1471.0,1711.0,1766.0,1961.0,2144.0,2084.0,1422.0,POINT (-99.14955999999999 18.89522)
313,MEX02246,2019-02-18,12:00,TURB,0.0,NTU,2019-02-16,255.0,302.0,501.0,572.0,868.0,1312.0,1496.0,1571.0,1715.0,1775.0,1747.0,1156.0,POINT (-99.1503 18.89432)
314,MEX02202,2019-02-18,12:00,TURB,7.0,NTU,2019-02-16,70.0,92.0,191.0,101.0,191.0,78.0,67.0,38.0,15.0,,42.0,46.0,POINT (-99.25723000000001 19.63001)
315,MEX02205,2019-02-18,12:00,TURB,7.0,NTU,2019-02-16,80.0,113.0,202.0,116.0,200.0,101.0,77.0,63.0,34.0,16.0,55.0,54.0,POINT (-99.26012 19.63323)
316,MEX02203,2019-02-18,12:00,TURB,8.0,NTU,2019-02-16,104.0,115.0,200.0,123.0,210.0,105.0,111.0,76.0,73.0,62.0,87.0,74.0,POINT (-99.25247 19.63405)
317,MEX02247,2019-02-18,12:00,TURB,2.0,NTU,2019-02-16,255.0,302.0,501.0,572.0,868.0,1312.0,1496.0,1571.0,1715.0,1775.0,1747.0,1156.0,POINT (-99.15058000000001 18.89475)
318,MEX03133,2019-02-19,12:00,TURB,27.0,NTU,2019-02-17,411.0,595.0,901.0,631.0,842.0,403.0,398.0,337.0,247.0,89.0,88.0,84.0,POINT (-102.8701 20.1739)
319,MEX03091,2019-02-19,12:00,TURB,28.0,NTU,2019-02-17,505.0,710.0,971.0,817.0,902.0,443.0,426.0,373.0,267.0,108.0,106.0,99.0,POINT (-102.78117 20.2198)
320,MEX03091,2019-02-19,12:00,TURB,28.0,NTU,2019-02-19,438.0,534.0,824.0,684.0,799.0,337.0,347.0,271.0,172.0,15.0,10.0,6.0,POINT (-102.78117 20.2198)
321,MEX03086,2019-02-19,12:00,TURB,24.0,NTU,2019-02-17,446.0,642.0,893.0,655.0,671.0,267.0,255.0,202.0,144.0,57.0,39.0,35.0,POINT (-102.87219 20.25016)
322,MEX03090,2019-02-19,12:00,TURB,28.0,NTU,2019-02-17,536.0,747.0,987.0,815.0,817.0,389.0,385.0,332.0,241.0,119.0,120.0,115.0,POINT (-102.80433 20.17141)
323,MEX03090,2019-02-19,12:00,TURB,28.0,NTU,2019-02-19,471.0,584.0,887.0,692.0,748.0,287.0,291.0,217.0,146.0,12.0,14.0,10.0,POINT (-102.80433 20.17141)
324,MEX03120,2019-02-19,12:00,TURB,33.0,NTU,2019-02-17,331.0,516.0,944.0,593.0,1024.0,618.0,614.0,504.0,387.0,161.0,90.0,52.0,POINT (-102.7272 20.27663)
325,MEX03120,2019-02-19,12:00,TURB,33.0,NTU,2019-02-19,412.0,508.0,794.0,640.0,816.0,385.0,386.0,304.0,213.0,23.0,17.0,12.0,POINT (-102.7272 20.27663)
326,MEX03088,2019-02-19,12:00,TURB,26.0,NTU,2019-02-17,447.0,645.0,906.0,720.0,801.0,380.0,379.0,318.0,232.0,105.0,90.0,80.0,POINT (-102.7732 20.1586)
327,MEX03088,2019-02-19,12:00,TURB,26.0,NTU,2019-02-19,430.0,547.0,842.0,657.0,720.0,280.0,283.0,220.0,150.0,15.0,19.0,15.0,POINT (-102.7732 20.1586)
328,MEX03122,2019-02-19,12:00,TURB,18.0,NTU,2019-02-17,471.0,667.0,885.0,679.0,609.0,227.0,225.0,177.0,124.0,43.0,43.0,42.0,POINT (-102.82366 20.29715)
329,MEX03121,2019-02-19,12:00,TURB,24.0,NTU,2019-02-17,457.0,646.0,933.0,713.0,816.0,370.0,363.0,301.0,222.0,78.0,69.0,64.0,POINT (-102.7523 20.27235)
330,MEX03121,2019-02-19,12:00,TURB,24.0,NTU,2019-02-19,483.0,602.0,867.0,703.0,698.0,271.0,272.0,207.0,135.0,17.0,19.0,16.0,POINT (-102.7523 20.27235)
331,MEX03674,2019-02-20,12:00,TURB,2.0,NTU,2019-02-18,76.0,102.0,215.0,123.0,108.0,41.0,71.0,63.0,77.0,136.0,155.0,116.0,POINT (-106.69051 24.14662)
332,MEX00737,2019-02-20,12:00,TURB,3.0,NTU,2019-02-21,46.0,122.0,291.0,141.0,169.0,62.0,82.0,62.0,46.0,269.0,102.0,102.0,POINT (-100.05466 19.46159)
333,MEX00735,2019-02-20,12:00,TURB,12.0,NTU,2019-02-21,48.0,192.0,444.0,203.0,245.0,89.0,82.0,60.0,45.0,39.0,49.0,48.0,POINT (-99.99575 19.45484)
334,MEX00733,2019-02-20,12:00,TURB,21.0,NTU,2019-02-21,66.0,209.0,442.0,221.0,270.0,100.0,96.0,73.0,53.0,34.0,38.0,32.0,POINT (-99.99081 19.45822)
335,MEX00734,2019-02-20,12:00,TURB,10.0,NTU,2019-02-21,66.0,206.0,451.0,227.0,267.0,106.0,100.0,85.0,64.0,49.0,51.0,50.0,POINT (-99.99544 19.46325)
336,MEX02307,2019-02-20,12:00,TURB,2.0,NTU,2019-02-21,315.0,500.0,836.0,713.0,655.0,200.0,215.0,151.0,118.0,158.0,150.0,128.0,POINT (-98.71334 18.58528)
337,MEX03675,2019-02-20,12:00,TURB,2.0,NTU,2019-02-18,175.0,371.0,501.0,481.0,522.0,507.0,544.0,597.0,583.0,407.0,704.0,595.0,POINT (-106.6851 24.13018)
338,MEX02308,2019-02-20,12:00,TURB,33.0,NTU,2019-02-21,335.0,592.0,846.0,1089.0,1392.0,1719.0,1890.0,1985.0,2083.0,1607.0,2237.0,1698.0,POINT (-98.70934 18.60751)
339,MEX02309,2019-02-20,12:00,TURB,14.0,NTU,2019-02-21,336.0,934.0,1252.0,1547.0,1763.0,1772.0,1920.0,2033.0,2012.0,1062.0,2529.0,2014.0,POINT (-98.7514 18.64657)
340,MEX03673,2019-02-20,12:00,TURB,3.0,NTU,2019-02-18,21.0,69.0,192.0,105.0,134.0,90.0,91.0,81.0,89.0,95.0,105.0,82.0,POINT (-106.65058 24.1363)
341,MEX03676,2019-02-20,12:00,TURB,2.0,NTU,2019-02-18,7.0,63.0,194.0,83.0,77.0,15.0,19.0,21.0,14.0,1.0,83.0,72.0,POINT (-106.7261 24.13359)
342,MEX01174,2019-02-20,12:00,TURB,13.0,NTU,2019-02-21,105.0,182.0,244.0,312.0,405.0,515.0,587.0,638.0,694.0,686.0,1178.0,860.0,POINT (-98.39118999999999 19.86899)
343,MEX01174,2019-02-20,12:00,TURB,13.0,NTU,2019-02-21,62.0,136.0,205.0,274.0,370.0,467.0,537.0,585.0,636.0,677.0,1114.0,809.0,POINT (-98.39118999999999 19.86899)
344,MEX01081,2019-02-20,12:00,TURB,33.0,NTU,2019-02-21,313.0,475.0,712.0,830.0,1206.0,1700.0,1938.0,2038.0,2073.0,2312.0,2154.0,1526.0,POINT (-99.42946000000001 18.309162)
345,MEX01173,2019-02-20,12:00,TURB,11.0,NTU,2019-02-21,32.0,82.0,148.0,160.0,202.0,155.0,205.0,192.0,221.0,604.0,339.0,258.0,POINT (-98.36839000000001 19.86751)
346,MEX01173,2019-02-20,12:00,TURB,11.0,NTU,2019-02-21,1.0,72.0,148.0,185.0,248.0,263.0,307.0,322.0,368.0,636.0,535.0,409.0,POINT (-98.36839000000001 19.86751)
347,MEX01175,2019-02-20,12:00,TURB,7.0,NTU,2019-02-21,55.0,136.0,232.0,257.0,417.0,521.0,588.0,623.0,626.0,621.0,610.0,442.0,POINT (-98.39931 19.84471)
348,MEX01175,2019-02-20,12:00,TURB,7.0,NTU,2019-02-21,20.0,66.0,137.0,192.0,299.0,400.0,459.0,487.0,517.0,629.0,724.0,534.0,POINT (-98.39931 19.84471)
349,MEX01080,2019-02-20,12:00,TURB,6.0,NTU,2019-02-21,143.0,223.0,461.0,248.0,190.0,31.0,52.0,34.0,40.0,117.0,128.0,128.0,POINT (-99.46386800000001 18.29656)
350,MEX02163,2019-02-21,12:00,TURB,2.0,NTU,2019-02-22,640.0,619.0,999.0,1186.0,1098.0,711.0,692.0,521.0,600.0,646.0,591.0,548.0,POINT (-103.21677 23.1814)
351,MEX02455,2019-02-21,12:00,TURB,31.0,NTU,2019-02-22,474.0,673.0,1446.0,699.0,949.0,441.0,450.0,385.0,314.0,1224.0,158.0,104.0,POINT (-91.73166000000001 16.12743)
352,MEX02459,2019-02-21,12:00,TURB,0.0,NTU,2019-02-22,275.0,369.0,442.0,218.0,336.0,493.0,562.0,582.0,642.0,306.0,493.0,302.0,POINT (-91.67519 16.0853)
353,MEX02460,2019-02-21,12:00,TURB,0.0,NTU,2019-02-22,281.0,296.0,227.0,98.0,99.0,93.0,99.0,71.0,76.0,73.0,70.0,56.0,POINT (-91.66927 16.08659)
354,MEX02456,2019-02-21,12:00,TURB,40.0,NTU,2019-02-22,335.0,414.0,882.0,384.0,443.0,169.0,182.0,133.0,109.0,73.0,54.0,45.0,POINT (-91.729128 16.120113)
355,MEX02286,2019-02-22,12:00,TURB,20.0,NTU,2019-02-21,4.0,80.0,160.0,81.0,52.0,1.0,1.0,1.0,1.0,1.0,25.0,32.0,POINT (-99.33588 18.74361)
356,MEX03665,2019-02-22,12:00,TURB,0.0,NTU,2019-02-20,738.0,736.0,859.0,809.0,846.0,893.0,948.0,1019.0,986.0,982.0,1050.0,810.0,POINT (-106.80581 24.57212)
357,MEX03667,2019-02-22,12:00,TURB,1.0,NTU,2019-02-20,451.0,487.0,555.0,430.0,442.0,453.0,477.0,481.0,466.0,474.0,400.0,311.0,POINT (-106.76237 24.60864)
358,MEX03669,2019-02-22,12:00,TURB,1.0,NTU,2019-02-20,145.0,192.0,224.0,126.0,107.0,89.0,106.0,100.0,110.0,69.0,115.0,112.0,POINT (-106.71886 24.62845)
359,MEX02287,2019-02-22,12:00,TURB,2.0,NTU,2019-02-21,143.0,236.0,398.0,310.0,433.0,514.0,561.0,550.0,813.0,452.0,592.0,456.0,POINT (-99.32953000000001 18.76496)
360,MEX03668,2019-02-22,12:00,TURB,1.0,NTU,2019-02-20,318.0,453.0,381.0,322.0,306.0,284.0,309.0,389.0,323.0,391.0,274.0,234.0,POINT (-106.74781 24.59264)
361,MEX03666,2019-02-22,12:00,TURB,1.0,NTU,2019-02-20,241.0,320.0,351.0,252.0,229.0,221.0,228.0,287.0,225.0,207.0,244.0,189.0,POINT (-106.79475 24.58537)
362,MEX02151,2019-02-24,12:00,TURB,27.0,NTU,2019-02-22,406.0,551.0,916.0,878.0,870.0,376.0,366.0,289.0,228.0,219.0,153.0,164.0,POINT (-103.363611 21.629722)
363,MEX02150,2019-02-24,12:00,TURB,27.0,NTU,2019-02-22,356.0,500.0,841.0,787.0,800.0,369.0,354.0,309.0,253.0,216.0,243.0,232.0,POINT (-103.362778 21.64222)
364,MEX02149,2019-02-24,12:00,TURB,28.0,NTU,2019-02-22,259.0,418.0,722.0,674.0,691.0,304.0,291.0,279.0,202.0,160.0,209.0,191.0,POINT (-103.350556 21.645)
365,MEX02087,2019-02-24,12:00,TURB,7.0,NTU,2019-02-22,147.0,181.0,382.0,218.0,305.0,169.0,175.0,131.0,143.0,170.0,158.0,158.0,POINT (-102.896389 21.999444)
366,MEX02089,2019-02-24,12:00,TURB,7.0,NTU,2019-02-22,144.0,198.0,411.0,224.0,346.0,158.0,162.0,139.0,113.0,121.0,115.0,119.0,POINT (-102.89444 22.016944)
367,MEX02110,2019-02-24,12:00,TURB,6.0,NTU,2019-02-22,136.0,191.0,395.0,219.0,322.0,144.0,146.0,121.0,105.0,118.0,108.0,103.0,POINT (-102.896697 22.0063889)
368,MEX00795,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,271.0,364.0,284.0,188.0,190.0,219.0,322.0,323.0,264.0,634.0,185.0,173.0,POINT (-100.143667 19.76984)
369,MEX00795,2019-02-25,12:00,TURB,2.0,NTU,2019-02-26,174.0,132.0,216.0,117.0,211.0,271.0,297.0,173.0,290.0,1556.0,255.0,225.0,POINT (-100.143667 19.76984)
370,MEX03636,2019-02-25,12:00,TURB,20.0,NTU,2019-02-26,466.0,810.0,1314.0,1189.0,943.0,254.0,254.0,200.0,107.0,1.0,14.0,11.0,POINT (-108.56567 26.55989000000001)
371,MEX01438,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,40.0,73.0,114.0,46.0,78.0,52.0,81.0,49.0,78.0,361.0,242.0,165.0,POINT (-101.253361 19.530111)
372,MEX01438,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,193.0,260.0,424.0,427.0,634.0,950.0,1084.0,1183.0,1246.0,1819.0,1354.0,936.0,POINT (-101.253361 19.530111)
373,MEX03637,2019-02-25,12:00,TURB,20.0,NTU,2019-02-26,262.0,396.0,668.0,579.0,454.0,120.0,125.0,80.0,55.0,1.0,10.0,17.0,POINT (-108.5768 26.54325)
374,MEX04138,2019-02-25,12:00,TURB,13.0,NTU,2019-02-26,237.0,370.0,807.0,344.0,415.0,116.0,114.0,76.0,62.0,22.0,77.0,84.0,POINT (-99.407341 19.835315)
375,MEX04138,2019-02-25,12:00,TURB,13.0,NTU,2019-02-26,229.0,365.0,802.0,338.0,409.0,122.0,114.0,77.0,60.0,18.0,83.0,88.0,POINT (-99.407341 19.835315)
376,MEX01439,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,10.0,55.0,104.0,32.0,51.0,32.0,19.0,25.0,33.0,973.0,123.0,69.0,POINT (-101.2478 19.525783)
377,MEX01439,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,20.0,66.0,114.0,38.0,59.0,48.0,45.0,37.0,46.0,1086.0,145.0,76.0,POINT (-101.2478 19.525783)
378,MEX03638,2019-02-25,12:00,TURB,19.0,NTU,2019-02-26,439.0,766.0,1260.0,1071.0,859.0,232.0,227.0,170.0,92.0,1.0,10.0,6.0,POINT (-108.54863 26.57691)
379,MEX00793,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,9550.0,8580.0,8403.0,8037.0,8483.0,8341.0,8356.0,8422.0,8461.0,15438.0,6740.0,6566.0,POINT (-100.14494 19.77593)
380,MEX00793,2019-02-25,12:00,TURB,2.0,NTU,2019-02-26,149.0,157.0,272.0,200.0,325.0,514.0,602.0,568.0,663.0,1428.0,604.0,405.0,POINT (-100.14494 19.77593)
381,MEX00792,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,9550.0,8580.0,8403.0,8037.0,8483.0,8341.0,8356.0,8422.0,8461.0,15438.0,6740.0,6566.0,POINT (-100.144884 19.77555)
382,MEX00792,2019-02-25,12:00,TURB,2.0,NTU,2019-02-26,149.0,157.0,272.0,200.0,325.0,514.0,602.0,568.0,663.0,1428.0,604.0,405.0,POINT (-100.144884 19.77555)
383,MEX03635,2019-02-25,12:00,TURB,25.0,NTU,2019-02-26,455.0,814.0,1344.0,1112.0,867.0,209.0,206.0,153.0,86.0,1.0,8.0,11.0,POINT (-108.54667 26.54078)
384,MEX04139,2019-02-25,12:00,TURB,12.0,NTU,2019-02-26,242.0,370.0,885.0,350.0,470.0,145.0,141.0,93.0,77.0,11.0,85.0,76.0,POINT (-99.385347 19.834758)
385,MEX04139,2019-02-25,12:00,TURB,12.0,NTU,2019-02-26,235.0,368.0,887.0,348.0,472.0,137.0,138.0,93.0,77.0,11.0,87.0,73.0,POINT (-99.385347 19.834758)
386,MEX00794,2019-02-25,12:00,TURB,2.0,NTU,2019-02-24,358.0,376.0,360.0,245.0,280.0,351.0,450.0,418.0,374.0,764.0,258.0,178.0,POINT (-100.14576 19.7699)
387,MEX00794,2019-02-25,12:00,TURB,2.0,NTU,2019-02-26,204.0,124.0,246.0,134.0,313.0,550.0,542.0,535.0,588.0,1619.0,430.0,263.0,POINT (-100.14576 19.7699)
388,MEX04065,2019-02-26,12:00,TURB,6.0,NTU,2019-02-24,218.0,356.0,653.0,329.0,343.0,156.0,171.0,151.0,128.0,73.0,127.0,103.0,POINT (-99.24930999999999 26.61445)
389,MEX01737,2019-02-26,12:00,TURB,0.0,NTU,2019-02-26,319.0,647.0,994.0,1052.0,1286.0,1449.0,1642.0,1677.0,1782.0,701.0,2295.0,1692.0,POINT (-99.4713 21.20477)
390,MEX03007,2019-02-26,12:00,TURB,5.0,NTU,2019-02-27,5.0,102.0,197.0,81.0,83.0,1.0,7.0,1.0,1.0,1.0,22.0,37.0,POINT (-102.97246 20.68059)
391,MEX03007,2019-02-26,12:00,TURB,5.0,NTU,2019-02-27,11.0,107.0,201.0,85.0,90.0,7.0,14.0,1.0,1.0,1.0,24.0,38.0,POINT (-102.97246 20.68059)
392,MEX04114,2019-02-26,12:00,TURB,3.0,NTU,2019-02-24,202.0,222.0,318.0,195.0,252.0,237.0,298.0,225.0,294.0,642.0,239.0,186.0,POINT (-100.60937 19.57889)
393,MEX04066,2019-02-26,12:00,TURB,6.0,NTU,2019-02-24,170.0,267.0,492.0,241.0,267.0,148.0,157.0,138.0,123.0,66.0,85.0,69.0,POINT (-99.2304 26.58912)
394,MEX01422,2019-02-26,12:00,TURB,60.0,NTU,2019-02-24,536.0,743.0,1052.0,858.0,1089.0,560.0,537.0,421.0,305.0,115.0,159.0,152.0,POINT (-100.24848 20.09001)
395,MEX01422,2019-02-26,12:00,TURB,60.0,NTU,2019-02-26,429.0,550.0,858.0,780.0,888.0,362.0,347.0,250.0,148.0,3.0,44.0,49.0,POINT (-100.24848 20.09001)
396,MEX04064,2019-02-26,12:00,TURB,5.0,NTU,2019-02-24,192.0,312.0,576.0,284.0,302.0,153.0,151.0,138.0,111.0,76.0,102.0,83.0,POINT (-99.24426 26.60365)
397,MEX03006,2019-02-26,12:00,TURB,3.0,NTU,2019-02-27,8.0,97.0,186.0,95.0,92.0,19.0,33.0,19.0,9.0,1.0,39.0,49.0,POINT (-102.91882 20.69178)
398,MEX03006,2019-02-26,12:00,TURB,3.0,NTU,2019-02-27,62.0,166.0,236.0,125.0,124.0,54.0,68.0,51.0,38.0,11.0,48.0,52.0,POINT (-102.91882 20.69178)
399,MEX01738,2019-02-26,12:00,TURB,0.0,NTU,2019-02-26,380.0,202.0,367.0,134.0,106.0,82.0,139.0,132.0,133.0,1059.0,342.0,223.0,POINT (-99.4705 21.20119)
